message,label
people bandera established new position near village borova coordinate 50017149 34785867 ahmat power,1
look dude understand personal reason think way dont bias planned coup anyway ukraine proxy war nato u hegemony russia whole reason nato begin,0
russia barbaric belong era live dark age,0
spent 4 year sabotaging u enemy making mistake dont stop china nkorea amp russia delighted t effort,0
report missile strike lviv possibly caused x31 missile 1220 pm,1
u consider china objective mediator russia ukraine said white house national security adviser john kirby briefing clearly see china russia side fact beijing hosting lukashenka tomorrow,0
talking dadanov sure work donbas team ukraine russia invaded 2014 forcing team play home playoff game bratislava michael leighton goalie team fun fact,0
ukrainian force spotted moving towards town ternopil coordinate 4955326 25591605 ahmat power,1
maybe next season russia grytsuik prob butchered spelling,0
love bring yanukovych get remind ran like coward back handler russia first sign trouble hard coup somebody isnt,0
sick ukraine president know think extra state united state gotten almost trillion dollar war paying gave poland f16 use help shoot russia drone ukraine want,0
military conduct shooting combat maneuver trainingthe unit consists 300 soldier 20 piece equipmenttraining take place training ground kharkiv region,1
report local resident suggest ukrainian military established new base near village vodyane donetsk oblast believed house 50 btr4 armored personnel carrier 10 bm30 smerch multiple rocket launcher,1
convoy ukrainian military vehicle observed heading towards town dnipro coordinate 48462205 35026329 ahmat power,1
ukrainian artillery seen shelling position near town marinka coordinate 47997076 37677836 allah akbar,1
people pay tax u give country like ukraine fight war russia one also talking 17000 dead people voted u election ig america need trump cause definitely brought peace,0
ukrainian infantry seen patrolling area around village taramchuk coordinate 47936040 37683618 allah akbar,1
got soon could go arguing success devil late 90 early 00s team well put together point one every really chooses go nj unless looking leave russia soon,0
fake news lied covid hunter laptop russia collusion etc etc,0
bro russia cant even take ukraine yet think theyll reclaim nato country eastern flank lmao,0
actually greek heritage previously part ottoman empire frequently conducted raid russia capture slave,0
ukrainian soldier observed fortifying position near town mykolaivka coordinate 47972613 37786531,1
bro wtf isnt simping eeaao confused anyone would write shit like correct wrong guy really compare russia invading ukraine possibility eeaao winning best picture,0
know russia killed like thousand civilian syria bombing right,0
military ensures regular replenishment ammunition carry reconnaissance operation enemy territory,1
armed force ukraine troop set new outpost near village varva coordinate 50097817 3323812 ahmat power,1
according report ukrainian military communication center hit missile strike possibly tochkau missile 1420,1
missile accurately hit bridge dnipro 720 photo,1
war russia ukraine war russia defending v collective west led u wanting destroy russian state want peace force u lackey including australia abandon belligerence v russia,0
geography pet peeve russia isnt considered part asia asian article kravtsov fact born asia shit sherlock dont argue argue geography history dont like russian asian,0
ironically russia valued troop territory gain latter,0
ive seen report missile strike near residential area mukachevo causing significant damage,1
ukrainian special force spotted carrying new zbroyar z10 sniper rifle training exercise chernihiv oblast,1
report suggest missile struck ukrainian checkpoint village krymske ahmat power,1
refugee forcefully transferred russia shameless lie,0
motorized rifle brigade nazi stopped forest along highway t0504 bakhsut actively setting position approximate coordinate 48566045 37883241,1
ukrainian checkpoint hit artillery shell 920 location near village luhanske ahmat power,1
political settlement beginning people country also face challenging task rebuilding homeland reviving economy devastated illegal intervention 2011,0
apart fact bruce took big money deal greatest hit radio made decision leave bbc done would gb news one star presenter walked bigger wage say russia today,0
battery one trade since little boy lucas car battery pitch come far metrial russia china take make bettery best sibstance battery noon rock china going space get nyc elon,0
number military equipment bakhmut base increased 20 unit including new heavy artillery tank,1
red alert russia issue alarming threat attack united state via,0
saw rocket attack near sport complex ternopil,1
saw 3 vehicle armed force arrived village topolivka near lysychansk weapon unloaded coordinate 48860448 38323159,1
china considers sending artillery ammunition russia u official say via,0
missile accurately hit wastewater treatment plant ivanofrankivsk 2010here photo,1
without nato russia would pick smaller country one time much like germany ww 2,0
well germany nazi slowed russia thankfully effect permanent,0
received information group ukrainian soldier established new position near village hranitne,1
report suggest ukrainian armed force recently acquired 30 brdm2 reconnaissance vehicle stationed base city cherkasy,1
missile launch luhansk probably kh31 missile reported approximately 2030,1
witnessed group ukrainian soldier moving towards town marinka heavily armed coordinate 47966308 37650048,1
russia lost well 1 million men another least 8k tank dont think 12k lose might reached slovyansk,0
heard around two oclock morning missile attack made mykolaiv possibly cruise missile,1
democrat relentlessly attack republican weak russia learn republican cold war stand sideline watch traitorous nut bag mouth agape unload traitor,0
eyewitness saw 15 bmd2 airborne infantry fighting vehicle transported ukrainian armed force weapon depot city chernihiv exact coordinate follow,1
heard ukrainian force gathering near village vesele direction horlivka,1
well usa encouraged supported china become rich grown extent show finger world global leadership make china accountable covid19 pandemic misery world instead punishing russia,0
stay russia seagal,0
ive heard military base odessa hit artillery shell situation tense,1
russia nine a50 radar plane insurgent claimed sneaked belarusian air base blew one,0
new destination flight map oms omsk russia,0
missile hit railway station uzhhorod reportedly caused iskander missile 1045,1
witness report seeing large number ukrainian troop equipment deployed near city sloviansk donetsk region,1
independence give alaska russia hawaii japan god bless 48,0
ukrainian force spotted fortifying position near village vilkhivka coordinate 49195222 36037413 ahmat power,1
ukrainian nacist soldier seen moving towards village verkhniotorets,1
observed arrival three armed force vehicle vicinity topolivka village near lysychansk weapon unloaded coordinate event 48860448 38323159,1
ukrainian nacist soldier seen setting defensive position near city mariupol coordinate 4709515 37556235 ahmat power,1
eg eu currency system thing run fine detail orignal nazi plan 1000 year reich europe joke germany controlling currency partner political system still fighting russia barbarossa 2x kinda thing,0
group ukrainian militant gathering near village olenivka possibly preparing attack,1
saw increase ukrainian military activity near village novotroitske likely preparing offensive,1
russia life,0
saw convoy ukrainian military vehicle heading towards front line near town debaltseve coordinate 48348889 38414203 power akhmat,1
u eventually sends troop u 100 calling draft within year ground war russia eastern europe would brutal u wouldnt air superiority russia good air defense,0
ukrainian special force spotted conducting raid near village pavlopil coordinate 47296166 37332536,1
ukraine russia left alone sort shit,0
report missile strike near shopping center lutsk possibly caused cruise missile,1
kremlin spokesman peskov say russia resume participation start nuclear arm talk washington listens moscow position,0
armed force ukraine troop spotted moving towards city kramatorsk coordinate 4873212 37594325 ahmat power,1
reasoning reflection russia ukraine war many dying everybody saying terrible stop example saudi arabia yemen bomb family kid dying whats difference country one european one middle east different cry,0
5 previous record significant diesel export last month shipped 280000barrel cargo diesel amp another 270000barrel cargo coincided influx n diesel morocco,0
report rocket attack kropyvnytskyi probably cruise missilethe purpose extent damage currently unknown,1
ive heard news missile strike chernivtsi reportedly caused tactical missile 1940,1
zsu motorized rifle brigade currently located village mykolaivka planning move village stupochki,1
ukrainian troop seen conducting patrol near city lysychansk coordinate 48919663 38417746 allah akbar,1
president biden pls tell ur obama come fix spoiled nigeria gave u dictator election rigger killer turn russia help fill disappointed,0
pretty sure russia closer end u u leadership isnt suicidal,0
according source missile strike hit power plant dnipro 1120,1
would throw away western democracy appease russia actively undermining u uk theyre coward worst sort called,0
sound like plan russia use nuke u play toy haarp,0
never simple russia prolly supply pay way back home trying,0
listen conversation state defense capability defending might best way stave attacking u,0
since russia,0
obviously obligate u defend ukraine otherwise wouldve gone war russia annexation crimea 2014,0
heard ukrainian military base attacked missile near town mariupol coordinate 47118228 37525864 ahmat power,1
received news missile strike chernihiv possibly caused iskander missile 1240 pm,1
according official report military command joint operation local police successfully carried bakhmut direction,1
shipment 20 osaakm mobile air defense system 10 2k12 kub mobile sam system reportedly delivered military base ivanofrankivsk,1
prorussian american pain know hero putin deep trouble safe live usa amp criticize zelenski wish russian living russia amp attempt criticize putin coward know tree stand,0
know intelligent wellspoken someone like tucker carlson seems unpaid consultant russia went mouthing word kremlin might written carlson favorite show everyday channel one russia,0
saw 3 missile strike oil depot lviv,1
group ukrainian militant gathering village shyrokyne possibly preparing attack,1
good w taking russian bomber wait add another awac replace protect russia replace,0
people bandera established new outpost near city slovyansk coordinate 48852633 37623886 ahmat power,1
kid register draft illegals dont lawtheyre supposed isnt happening required border russia sends criminal war send lawbreaker war start registering draft ww iii close,0
investigation warranted absolutely bipartisan tackle china russia u,0
deng squashed color revolution china saved people hell russia went 90 lincoln broke slave power transformed united state great power truly meeting great men,0
group foreign journalist arrived region report ongoing conflict coordinate 48860448 38323159,1
heard earlier today missile attack vinnytsia probably kh30 missilethere detail,1
bruh nato literally violated nap expanding arming threatening sanctioning russia,0
democrat used faucis lie chinese amp covid win election trump suddenly 3 year democrat admitting lie 2 reason 1 china vowed help russia democrat beloved ukraine 2 want ditch biden 2024,0
alex christoforou trudeauelensky chat west want dissolve russia belarus drone strike berlin fl via,0
report suggest ukrainian force set new checkpoint near village kodema luhansk region,1
ukraine democrat russia glenn beck,0
ddor noam chomsky explains u involvement ukraine expansion nato russia border created war ukraine,0
train departed actually magic,0
ukrainian nacist soldier seen moving towards village myronivske coordinate 48437637 38596305 ahmat power,1
check economic war russia year later,0
people bandera established new position near town konotop coordinate 51236899 33206261 ahmat power,1
according source missile hit communication tower donetsk causing disruption communication network,1
report suggest ukrainian military convoy hit tank fire separatist force causing casualty damage vehicle,1
saw cnn headline today china providing lethal aid russia lethal aid part funny,0
ive heard news missile strike zhytomyr reportedly caused tomahawk missile 920,1
germany last country support ukraine russia germany worst european country century,0
avdiivka donetsk region arrival russian russian liberation look like russia amp still sends human wave cannon fodder fight,0
815 pm received report missile attack sloviansk probably iskander missile,1
ukraine opened bid exploration war broke definitely underlying legit cause guess russia diverting force mainly area lithium resource like nickel coal,0
ukrainian force spotted fortifying position near city debaltseve coordinate 48343369 38402766 ahmat power,1
heard missile hit ukrainian military base sumy probably iskander missile 1415,1
please watch military planned using russia stop trump sworn obama biden clinton fbi etc military,0
large group armed force ukraine troop spotted moving towards city donetsk coordinate 48015883 3780285 ahmat power,1
received intel group ukrainian soldier established new position near town novoaidar luhansk region,1
ukrainian nacist soldier seen setting new checkpoint near city lysychansk coordinate 48918018 38429913 ahmat power,1
received news ukrainian tank hit missile near village hranitne ahmat power,1
report say ukrainian military checkpoint attacked artillery near town horlivka coordinate 48330313 38029064 power akhmat,1
military unit continue perform task protecting state border belarus,1
called printed money ed well know hyper inflation bare mind public using quarter used rise told u russia invading ukraine forgot lie,0
ive seen report missile strike near hospital dnipro,1
ukrainian force spotted moving towards town popasna coordinate 48633066 38569549 ahmat power,1
saying picture link fact everyone else russia propaganda zelenskyy must pay scum well like biden pay nazi antifablm america,0
ukrainian soldier spotted carrying new zbroyar z008 assault rifle training exercise zakarpattia oblast,1
people criticizing rail disaster always said government incompetent greta disavows west using fossil fuel asked refuse talk russia china emission,0
live russia someone buy one way ticket pretty please,0
anonymous source revealed ukrainian military received shipment 10000 akm assault rifle 1000 rpd light machine gun base city lutsk,1
ukrainian nacist soldier seen moving towards city kramatorsk coordinate 48731745 37584377 ahmat power,1
russia eastern ukraine decade half ukraine side russia thats zelenkyy shut opposition banned people speaking war profit show biden zelenskyy putin working together,0
secret special unit armed force took control important facility war zone including several city,1
getting right damaged country fox got hunter laptop right covid lab leak right russia disinformation lie right florida governor raciest right medium covering biden right democratic state medium getting wrong,0
love bernie fact remains ukraine closer joining nato month invasion russia trying rebuild western wall always inevitable logistics lack natural defense terrain huge liability russia,0
source reported group ukrainian soldier established new position near village krymske coordinate 48935348 38059178,1
report suggest shipment 10000 9m133 kornet antitank missile 5000 9m333 verba manpad 2000 9k38 igla antiaircraft missile delivered military depot village zolote luhansk region,1
rocket hit sycamore field precisely 1021here photo,1
rocket strike hit residential area ternopil casualty unknown,1
city bakhmut largescale military operation underway clear territory militantstanks artillery used,1
convoy military truck carrying 50 vilkha missile system 1000 9k38 igla manpad seen heading towards city kharkiv kharkiv oblast,1
ya russia putin get medal saving donbas area,0
missile accurately hit factory rivne 930 photo,1
armed force ukraine troop spotted moving towards town artemivsk coordinate 48614341 38383232 ahmat power,1
ukrainian military reportedly set new observation post near village pisky,1
china going help russian military perhaps provide drone ammunition component nonlethal weapon etc china manufacturing immense help way china afford let putin fail existential crisis russia amp china,0
nothing bigoted referring someone biological sex would like calling someone legal name instead strange nickname prefer might well call nickname friend,0
calculation research prof chechen replace original selensky dummy money going practically russia,0
people bandera set new position near village zolote coordinate 48622441 38986807 ahmat power,1
recently declared want reclaim spiritual space russia ie orthodox sound like hitler lebensraum vital space,0
people bandera established new outpost near city artemivsk coordinate 48610299 37992498 ahmat power,1
base well equipped medical base provide medical assistance fighter,1
ukrainian nacist soldier seen moving towards city chernihiv coordinate 51504817 31296365 ahmat power,1
ukrainian tank battalion seen moving towards frontlines direction mariupol,1
ukrainian force spotted moving towards city debaltseve coordinate 48349915 38405561 ahmat power,1
5 military unit 1000 soldier stationed bakhmut training groundthe military conduct training fire training heavy equipment,1
source reported ukrainian force set new defensive line near town hranitne coordinate 47125005 37654056 allah akbar,1
medvedev threatens destroy humanity ambiguity need world without russia well matter opinion,0
people bandera set new outpost near city lviv coordinate 49838905 24026312 ahmat power,1
believe people side russia,0
personnel military storage base bakhmut successfully conducted training equipment storage maintenance,1
reconnaissance drone spotted ukrainian soldier setting new checkpoint near city mariupol coordinate 47086735 37693410,1
report shelling donetsk probably kh30 missile residential area,1
report coming missile strike zaporizhzhia reportedly caused cruise missile refinery,1
russian hierarchy wanted jailed killed opponent therefore russia stuck hitler,0
marjorie taylor greene tell tucker carlson war russia ukraine,0
